iter	RMSE
253	2.830857083e-06
254	2.728276982e-06
255	2.510637115e-06
256	2.391096092e-06
257	2.279082086e-06
258	2.182505043e-06
259	2.035918883e-06
260	1.954352682e-06
261	1.846392676e-06
262	1.772260623e-06
263	1.686474619e-06
264	1.610004152e-06
265	1.550943583e-06
266	1.486930298e-06
267	1.435984185e-06
268	1.381048348e-06
269	1.30834194e-06
270	1.239197016e-06
271	1.186185255e-06
272	1.12804199e-06
273	1.083423671e-06
274	1.034407121e-06
275	9.917381298e-07
276	9.43255965e-07
277	9.028693959e-07
278	8.81919943e-07
279	8.607437755e-07
280	7.933502266e-07
281	7.40515985e-07
282	6.993209354e-07
283	6.587878832e-07
284	6.375067067e-07
285	5.983031314e-07
286	5.829342946e-07
287	5.485775761e-07
288	5.233230529e-07
289	5.033743718e-07
290	4.733799639e-07
291	4.467871724e-07
292	4.297925367e-07
293	4.041520444e-07
294	3.971795226e-07
295	3.83061068e-07
296	3.656596041e-07
297	3.478781604e-07
298	3.357252752e-07
299	3.2010734e-07
300	3.11709079e-07
301	2.951175326e-07
302	2.829805391e-07
303	2.676659772e-07
304	2.516641174e-07
305	2.370017907e-07
306	2.244566865e-07
307	2.119860137e-07
308	2.038225773e-07
309	1.958732375e-07
310	1.869474927e-07
311	1.768681351e-07
312	1.645130604e-07
313	1.551304532e-07
314	1.476526046e-07
315	1.428507227e-07
316	1.336721412e-07
317	1.283036678e-07
318	1.22699993e-07
319	1.144802176e-07
320	1.096265019e-07
321	1.041561342e-07
322	9.974909252e-08
323	9.522979232e-08
324	9.135671336e-08
325	8.542207958e-08
326	8.069741296e-08
327	7.787540149e-08
328	7.275727527e-08
329	6.807431865e-08
330	6.591403236e-08
331	6.221293438e-08
332	5.869347649e-08
333	5.429455735e-08
334	5.237821037e-08
335	4.929393703e-08
336	4.689749855e-08
337	4.482875397e-08
338	4.300470493e-08
339	4.082213986e-08
340	3.832621244e-08
341	3.638410408e-08
342	3.416585253e-08
343	3.193492891e-08
344	3.023500375e-08
345	2.880401865e-08
346	2.735120105e-08
347	2.588601062e-08
348	2.467218128e-08
349	2.303518622e-08
350	2.174867196e-08
351	2.065495684e-08
352	2.000070353e-08
353	1.886708793e-08
354	1.817601058e-08
355	1.728524317e-08
356	1.654556471e-08
357	1.586858433e-08
358	1.491868614e-08
359	1.412792343e-08
360	1.30534306e-08
361	1.225476678e-08
362	1.171424627e-08
363	1.127374207e-08
364	1.057447991e-08
365	1.014316797e-08
366	9.368207284e-09
367	8.852660961e-09
368	8.448535704e-09
369	7.950320731e-09
370	7.444174285e-09
371	7.096638805e-09
372	6.62225894e-09
373	6.168536011e-09
374	5.931532694e-09
375	5.644445627e-09
376	5.380713328e-09
377	5.073986776e-09
378	4.837895409e-09
379	4.681490423e-09
380	4.535132364e-09
381	4.343200191e-09
382	4.132167946e-09
383	3.962061829e-09
384	3.737115911e-09
385	3.645650434e-09
386	3.449037934e-09
387	3.295457505e-09
388	3.144277351e-09
389	2.937526642e-09
390	2.82604541e-09
391	2.621952187e-09
392	2.4837411e-09
393	2.344845318e-09
394	2.248988388e-09
395	2.092157487e-09
396	1.942799221e-09
397	1.874646274e-09
398	1.749409158e-09
399	1.673677202e-09
400	1.580662903e-09
401	1.496717129e-09
402	1.441075464e-09
403	1.325607775e-09
404	1.264016509e-09
405	1.213934996e-09
406	1.174242246e-09
407	1.121767024e-09
408	1.07018572e-09
409	1.032664606e-09
410	9.707111192e-10
411	9.376621987e-10
412	8.957767843e-10
413	8.603977475e-10
414	8.142592087e-10
415	7.807063783e-10
416	7.488429924e-10
417	6.979412857e-10
418	6.709222762e-10
419	6.485963216e-10
420	6.167521366e-10
421	5.891899911e-10
422	5.603630314e-10
423	5.362930817e-10
424	5.082135111e-10
425	4.754549314e-10
426	4.518440851e-10
427	4.26728082e-10
428	4.066521713e-10
429	3.842399215e-10
430	3.662708493e-10
431	3.475011247e-10
432	3.233622106e-10
433	3.077931311e-10
434	2.984438107e-10
435	2.85351978e-10
436	2.737919894e-10
437	2.551842594e-10
438	2.402285467e-10
439	2.331071026e-10
440	2.276639952e-10
441	2.181965075e-10
442	2.074054641e-10
443	1.998127468e-10
444	1.893877859e-10
445	1.76597836e-10
446	1.653019958e-10
447	1.585220641e-10
448	1.508237929e-10
449	1.428848855e-10
450	1.326117051e-10
451	1.286499435e-10
452	1.215013005e-10
453	1.171342728e-10
454	1.109796077e-10
455	1.069043527e-10
456	1.014363156e-10
457	9.426069055e-11
458	9.01002913e-11
459	8.51029181e-11
460	8.282712029e-11
461	7.899472476e-11
462	7.675062004e-11
463	7.477832555e-11
464	7.123449299e-11
465	6.800729356e-11
466	6.406301383e-11
467	6.025891671e-11
468	5.726445543e-11
469	5.361223862e-11
470	5.102114881e-11
471	4.908431087e-11
472	4.578825833e-11
473	4.360073121e-11
474	4.212348956e-11
475	4.001823267e-11
476	3.751017314e-11
477	3.544774481e-11
478	3.399122744e-11
479	3.169903367e-11
480	3.029269942e-11
481	2.819029836e-11
482	2.734541736e-11
483	2.642556946e-11
484	2.557571543e-11
485	2.455599236e-11
486	2.306045743e-11
487	2.179138822e-11
488	2.095730182e-11
489	1.985323678e-11
490	1.833064254e-11
491	1.749152256e-11
492	1.683820687e-11
493	1.62055857e-11
494	1.569890943e-11
495	1.514355959e-11
496	1.434307578e-11
497	1.366248951e-11
498	1.268323337e-11
499	1.224933286e-11
500	1.151841342e-11
501	1.11825493e-11
502	1.058941054e-11
503	1.014290391e-11
504	9.574574908e-12
505	9.212936247e-12
506	8.675105222e-12
507	8.382707364e-12
508	7.911773732e-12
509	7.513790244e-12
510	7.228753498e-12
511	6.758826693e-12
512	6.40056558e-12
513	6.088841912e-12
514	5.775177182e-12
515	5.508203851e-12
516	5.355948162e-12
517	5.168529896e-12
518	4.924708253e-12
519	4.666279054e-12
520	4.353988594e-12
521	4.146360464e-12
522	3.989696206e-12
523	3.857941919e-12
524	3.631050258e-12
525	3.452294994e-12
526	3.236822316e-12
527	3.142819974e-12
528	2.975520171e-12
529	2.841958549e-12
530	2.666424895e-12
531	2.482155414e-12
532	2.339020537e-12
533	2.209452464e-12
534	2.096105294e-12
535	1.995590535e-12
536	1.920687299e-12
537	1.809716372e-12
538	1.72261329e-12
539	1.595628562e-12
540	1.501809173e-12
541	1.424360758e-12
542	1.364430087e-12
543	1.309827382e-12
544	1.265695936e-12
545	1.185246606e-12
546	1.135264113e-12
547	1.084941112e-12
548	1.018403683e-12
549	9.580646728e-13
550	9.185170943e-13
551	8.708431304e-13
552	8.230731939e-13
553	7.740944094e-13
554	7.299990472e-13
555	7.041050044e-13
556	6.671171624e-13
557	6.341453943e-13
558	6.06165837e-13
559	5.699574963e-13
560	5.521040283e-13
561	5.277585029e-13
562	5.075071838e-13
563	4.833387629e-13
564	4.54666046e-13
565	4.270351301e-13
566	4.070642752e-13
567	3.779694651e-13
568	3.52119909e-13
569	3.32697988e-13
570	3.136225933e-13
571	2.95284346e-13
572	2.822790696e-13
573	2.673313791e-13
574	2.578104373e-13
575	2.457412525e-13
576	2.340886601e-13
577	2.20690161e-13
578	2.035466594e-13
579	1.990931617e-13
580	1.855282253e-13
581	1.723950911e-13
582	1.648402254e-13
583	1.586183545e-13
584	1.481173019e-13
585	1.397110238e-13
586	1.301029419e-13
587	1.225446145e-13
588	1.168032836e-13
589	1.122806387e-13
590	1.061951406e-13
591	1.006610786e-13
592	9.384086719e-14
593	8.939116407e-14
594	8.547225551e-14
595	8.160556498e-14
596	7.761040853e-14
597	7.353633024e-14
598	7.056830026e-14
599	6.707596707e-14
600	6.370831612e-14
601	6.100761664e-14
602	5.744310083e-14
603	5.561483423e-14
604	5.202421209e-14
605	4.89980352e-14
606	4.670915182e-14
607	4.450031409e-14
608	4.195397335e-14
609	4.002965501e-14
610	3.785901211e-14
611	3.612311259e-14
612	3.482881631e-14
613	3.302001622e-14
614	3.174224832e-14
615	2.999617061e-14
616	2.823888652e-14
617	2.670321417e-14
618	2.593442856e-14
619	2.423897374e-14
620	2.287131534e-14
621	2.224230809e-14
622	2.092325745e-14
623	1.978496591e-14
624	1.877930457e-14
625	1.762253796e-14
626	1.657100264e-14
627	1.580297097e-14
628	1.548288817e-14
629	1.461925815e-14
630	1.417005896e-14
631	1.359089497e-14
632	1.306787171e-14
633	1.227356371e-14
634	1.182192247e-14
635	1.136365221e-14
636	1.090088307e-14
637	1.046128412e-14
638	9.863449139e-15
639	9.392292091e-15
640	9.049235518e-15
641	8.727035029e-15
642	8.396313943e-15
643	8.08416578e-15
644	7.897775153e-15
645	7.547925174e-15
646	7.173604908e-15
647	6.819594916e-15
648	6.480529431e-15
649	6.081880142e-15
650	5.712147025e-15
651	5.475934858e-15
652	5.039256745e-15
653	4.844028863e-15
654	4.663370364e-15
655	4.502128476e-15
656	4.313615173e-15
657	4.151395887e-15
658	3.989091591e-15
659	3.776486234e-15
660	3.513821891e-15
661	3.353575392e-15
662	3.147459635e-15
663	2.958004163e-15
664	2.776468142e-15
665	2.621589051e-15
666	2.502690795e-15
667	2.416050717e-15
668	2.36843061e-15
669	2.28491992e-15
670	2.204952959e-15
671	2.170842689e-15
672	2.102587903e-15
673	2.020862761e-15
674	1.970804675e-15
675	1.892309012e-15
676	1.814716441e-15
677	1.724562935e-15
678	1.690571468e-15
679	1.658642405e-15
680	1.63812281e-15
681	1.601246557e-15
682	1.584774099e-15
683	1.545894618e-15
684	1.522166226e-15
685	1.509652013e-15
686	1.479465911e-15
687	1.456407547e-15
688	1.419321871e-15
689	1.412179985e-15
690	1.37830958e-15
691	1.361420887e-15
692	1.356886465e-15
693	1.341774687e-15
694	1.335570352e-15
695	1.326962547e-15
696	1.319959289e-15
697	1.31498905e-15
698	1.312973683e-15
699	1.298315076e-15
700	1.295140411e-15
701	1.291622494e-15
702	1.290485034e-15
703	1.289887933e-15
704	1.288655538e-15
705	1.28729106e-15
706	1.279130089e-15
707	1.277567016e-15
708	1.274907282e-15
709	1.275058337e-15
710	1.270746222e-15
711	1.270859887e-15
712	1.268148119e-15
713	1.266172277e-15
714	1.257931711e-15
715	1.256610505e-15
716	1.251561813e-15
717	1.244327681e-15
718	1.244230942e-15
719	1.244056793e-15
720	1.242972647e-15
721	1.238646012e-15
722	1.232195955e-15
723	1.227890165e-15
724	1.227046813e-15
725	1.222506293e-15
726	1.221363598e-15
727	1.219746237e-15
728	1.219015749e-15
729	1.214465026e-15
730	1.215198249e-15
731	1.214108163e-15
732	1.213413962e-15
733	1.2124017e-15
734	1.212044229e-15
735	1.210812133e-15
736	1.204852562e-15
737	1.20509231e-15
738	1.204153025e-15
739	1.204033063e-15
740	1.200969998e-15
741	1.200268198e-15
742	1.200468754e-15
743	1.199184615e-15
744	1.196974283e-15
745	1.196913944e-15
746	1.19612926e-15
747	1.195867585e-15
748	1.195203074e-15
749	1.192924824e-15
750	1.191733565e-15
751	1.192177902e-15
752	1.193166969e-15
753	1.191834565e-15
754	1.190864608e-15
755	1.192016344e-15
756	1.190824176e-15
757	1.190460226e-15
758	1.186733446e-15
759	1.188294445e-15
760	1.188679311e-15
761	1.186956571e-15
762	1.186733446e-15
763	1.186652299e-15
764	1.187017417e-15
765	1.181875137e-15
766	1.181814028e-15
767	1.180693119e-15
768	1.180326045e-15
769	1.179918052e-15
770	1.180244458e-15
771	1.179346623e-15
772	1.179367036e-15
773	1.177323992e-15
774	1.177058135e-15
775	1.175359328e-15
776	1.173288786e-15
777	1.172262412e-15
778	1.173206709e-15
779	1.174539748e-15
780	1.174744696e-15
781	1.176321604e-15
782	1.179224138e-15
783	1.179591555e-15
784	1.180570774e-15
785	1.183157716e-15
786	1.182771053e-15
787	1.182852466e-15
788	1.182893171e-15
789	1.184093324e-15
790	1.182404624e-15
791	1.183035625e-15
792	1.182221367e-15
793	1.182038082e-15
794	1.182547138e-15
795	1.181182374e-15
796	1.184662463e-15
797	1.183157716e-15
798	1.182974575e-15
799	1.18138617e-15
800	1.18197698e-15
801	1.181569556e-15
802	1.182994926e-15
803	1.183381515e-15
804	1.184072992e-15
805	1.182017715e-15
806	1.183076323e-15
807	1.183381515e-15
808	1.183605273e-15
809	1.184072992e-15
810	1.182832113e-15
811	1.183828988e-15
812	1.183767979e-15
813	1.181161992e-15
814	1.182404624e-15
815	1.182933874e-15
816	1.180346441e-15
817	1.177712443e-15
818	1.178284664e-15
819	1.17709904e-15
820	1.177651117e-15
821	1.179571146e-15
822	1.178734071e-15
823	1.179530327e-15
824	1.18046881e-15
825	1.180733898e-15
826	1.179958857e-15
827	1.18022406e-15
828	1.179816031e-15
829	1.177508011e-15
830	1.178080331e-15
831	1.176935412e-15
832	1.174375763e-15
833	1.174478256e-15
834	1.172262412e-15
835	1.171379012e-15
836	1.171235139e-15
837	1.167282009e-15
838	1.168724803e-15
839	1.169239655e-15
840	1.169363186e-15
841	1.169795441e-15
842	1.170453808e-15
843	1.170062947e-15
844	1.170289251e-15
845	1.169939491e-15
846	1.170248108e-15
847	1.170124671e-15
848	1.1697337e-15
849	1.168271545e-15
850	1.169466118e-15
851	1.170350963e-15
852	1.171070692e-15
853	1.171728343e-15
854	1.171050134e-15
855	1.170474376e-15
856	1.170330393e-15
857	1.170309822e-15
858	1.171091249e-15
859	1.171009018e-15
860	1.171235139e-15
861	1.171831067e-15
862	1.170577211e-15
863	1.169342598e-15
864	1.168868984e-15
865	1.167508851e-15
866	1.167426368e-15
867	1.1676738e-15
868	1.167117004e-15
869	1.166043907e-15
870	1.164597791e-15
871	1.165527643e-15
872	1.164246321e-15
873	1.163977477e-15
874	1.163936111e-15
875	1.164204964e-15
876	1.164101566e-15
877	1.161119765e-15
878	1.161181964e-15
879	1.160725761e-15
880	1.160642796e-15
881	1.160891674e-15
