iter	RMSE
132	0.8124692165
133	0.8071123636
134	0.8021552198
135	0.79678277
136	0.7903405914
137	0.7836363404
138	0.7777234072
139	0.7725723859
140	0.7672322253
141	0.7623662145
142	0.7566300372
143	0.7524040548
144	0.7474268997
145	0.743053007
146	0.7382170088
147	0.7327934824
148	0.7271353379
149	0.7220238328
150	0.7176772696
151	0.7130446311
152	0.7086540874
153	0.7044576742
154	0.699571243
155	0.6958894415
156	0.6912261919
157	0.6864924909
158	0.6827142641
159	0.6783487045
160	0.6743653155
161	0.6701311309
162	0.6655013765
163	0.6614055995
164	0.6564672062
165	0.6525812183
166	0.647546329
167	0.6422233734
168	0.6382524108
169	0.6341962707
170	0.629836997
171	0.6254211351
172	0.6216293475
173	0.6167271254
174	0.6115130657
175	0.6073129534
176	0.6018953772
177	0.5977235267
178	0.5935436001
179	0.5896731815
180	0.5855963112
181	0.582012338
182	0.5782770292
183	0.5747084436
184	0.5712887545
185	0.5675917525
186	0.5637642348
187	0.5586239383
188	0.5556091366
189	0.5519552897
190	0.547166825
191	0.5438262074
192	0.539928969
193	0.5367949024
194	0.5332810004
195	0.5299948702
196	0.5261473339
197	0.5222835692
198	0.5187164523
199	0.5153952585
200	0.5118274265
201	0.508174924
202	0.5048658925
203	0.5015192349
204	0.4977996454
205	0.4947747329
206	0.4904527247
207	0.4872916996
208	0.4839049219
209	0.4802494559
210	0.4764258684
211	0.473696367
212	0.470153126
213	0.4670334253
214	0.4636308993
215	0.460381926
216	0.4567770837
217	0.4540411631
218	0.4511031722
219	0.448167067
220	0.4444532083
221	0.4412324129
222	0.4380279024
223	0.4346504443
224	0.4315295179
225	0.4277048435
226	0.4245728053
227	0.4218271554
228	0.4192304423
229	0.4167152547
230	0.4132006374
231	0.4102556064
232	0.4074883474
233	0.404866705
234	0.4019184129
235	0.3996135082
236	0.3967619748
237	0.3941565272
238	0.3910753575
239	0.3880000556
240	0.3838774769
241	0.3809567525
242	0.378240546
243	0.3759482047
244	0.3733548773
245	0.3707258668
246	0.3678871846
247	0.3653016993
248	0.3632542141
249	0.3610673989
250	0.3584842284
251	0.3560182405
252	0.3529291705
253	0.3506353144
254	0.3479730466
255	0.3457845404
256	0.3433427652
257	0.3411783698
258	0.3385945055
259	0.3363829799
260	0.3341873541
261	0.3319359534
262	0.3297571649
263	0.3266947662
264	0.3245896722
265	0.3223809553
266	0.3204245666
267	0.3184115694
268	0.3166508212
269	0.3137400274
270	0.3118833761
271	0.3090105013
272	0.3073034999
273	0.3051258757
274	0.3032103011
275	0.3011705745
276	0.2986435126
277	0.2970635299
278	0.2949439801
279	0.2926950946
280	0.291008788
281	0.2892449143
282	0.2869538195
283	0.2845256272
284	0.2826332492
285	0.2804169676
286	0.2781380734
287	0.2762075066
288	0.2741276803
289	0.2717156602
290	0.270090335
291	0.2682153321
292	0.2665325926
293	0.2644214496
294	0.262918055
295	0.2610584925
296	0.2597196792
297	0.2579154707
298	0.2564165835
299	0.2545244947
300	0.2528500699
301	0.2510998989
302	0.2493342359
303	0.2476970866
304	0.2457742092
305	0.2443457365
306	0.2427739976
307	0.240986697
308	0.2394254549
309	0.2380405188
310	0.2363423335
311	0.2348313758
312	0.2331992866
313	0.2317578459
314	0.2304439705
315	0.2290557691
316	0.2275688877
317	0.2261338586
318	0.2247102107
319	0.2232074536
320	0.22176743
321	0.2202451544
322	0.2190974004
323	0.2178828031
324	0.2164294257
325	0.2149127987
326	0.2134665573
327	0.2123244244
328	0.210997531
329	0.2094505702
330	0.2080152841
331	0.2067485615
332	0.2051788322
333	0.2036099434
334	0.2020354156
335	0.2008326162
336	0.1996720661
337	0.1982806121
338	0.1968869302
339	0.1957810541
340	0.1945061224
341	0.1934185884
342	0.1922094857
343	0.1910216602
344	0.1898661264
345	0.1886927381
346	0.1874800058
347	0.1863379971
348	0.185327305
349	0.1842882625
350	0.1830742731
351	0.181971037
352	0.180658325
353	0.1793706131
354	0.1781656906
355	0.1770363135
356	0.1759779493
357	0.1746319383
358	0.1734204786
359	0.1724797771
360	0.1713598525
361	0.1703132545
362	0.1692980781
363	0.1683451878
364	0.1672231459
365	0.1661159303
366	0.1651689356
367	0.1641370806
368	0.1631542776
369	0.1622332301
370	0.1610991805
371	0.1598496305
372	0.1587098381
373	0.1576490715
374	0.1565830182
375	0.1554786395
376	0.1544327161
377	0.1536399432
378	0.152747344
379	0.1519657528
380	0.1508172511
381	0.1496829106
382	0.1485664671
383	0.1477728288
384	0.1467738976
385	0.1458294436
386	0.1451167128
387	0.1442086242
388	0.143396004
389	0.1423438289
390	0.1416287948
391	0.1407639743
392	0.139947965
393	0.1390413035
394	0.1380832762
395	0.1369941366
396	0.1361653073
397	0.1353164876
398	0.1344601349
399	0.1335749127
400	0.1328878347
401	0.1320405211
402	0.1312835763
403	0.1303581215
404	0.1292397171
405	0.1283960587
406	0.1276689718
407	0.1268236712
408	0.1260161416
409	0.1252756692
410	0.1244504108
411	0.1239204347
412	0.1232158815
413	0.1225868335
414	0.1217736256
415	0.1209524571
416	0.1199292941
417	0.1190986621
418	0.1182656581
419	0.1176333585
420	0.1168253556
421	0.1160427023
422	0.1153586713
423	0.1147245883
424	0.1140901032
425	0.1134672072
426	0.112762273
427	0.1120587599
428	0.1113814649
429	0.1106358188
430	0.1099925198
431	0.1092413724
432	0.1085654353
433	0.1079739917
434	0.1073470808
435	0.1066959199
436	0.1060627462
