Participant,Stimulus,Epoch,Comfort Score,Fz_delta,F4_delta,F8_delta,C3_delta,Cz_delta,C4_delta,T8_delta,P7_delta,P3_delta,P4_delta,P8_delta,PO7_delta,PO8_delta,O1_delta,Oz_delta,O2_delta,Fz_theta,F4_theta,F8_theta,C3_theta,Cz_theta,C4_theta,T8_theta,P7_theta,P3_theta,P4_theta,P8_theta,PO7_theta,PO8_theta,O1_theta,Oz_theta,O2_theta,Fz_alpha,F4_alpha,F8_alpha,C3_alpha,Cz_alpha,C4_alpha,T8_alpha,P7_alpha,P3_alpha,P4_alpha,P8_alpha,PO7_alpha,PO8_alpha,O1_alpha,Oz_alpha,O2_alpha,Fz_beta,F4_beta,F8_beta,C3_beta,Cz_beta,C4_beta,T8_beta,P7_beta,P3_beta,P4_beta,P8_beta,PO7_beta,PO8_beta,O1_beta,Oz_beta,O2_beta,Fz_alpha/beta,F4_alpha/beta,F8_alpha/beta,C3_alpha/beta,Cz_alpha/beta,C4_alpha/beta,T8_alpha/beta,P7_alpha/beta,P3_alpha/beta,P4_alpha/beta,P8_alpha/beta,PO7_alpha/beta,PO8_alpha/beta,O1_alpha/beta,Oz_alpha/beta,O2_alpha/beta,Fz_theta/alpha,F4_theta/alpha,F8_theta/alpha,C3_theta/alpha,Cz_theta/alpha,C4_theta/alpha,T8_theta/alpha,P7_theta/alpha,P3_theta/alpha,P4_theta/alpha,P8_theta/alpha,PO7_theta/alpha,PO8_theta/alpha,O1_theta/alpha,Oz_theta/alpha,O2_theta/alpha,Fz_theta/beta,F4_theta/beta,F8_theta/beta,C3_theta/beta,Cz_theta/beta,C4_theta/beta,T8_theta/beta,P7_theta/beta,P3_theta/beta,P4_theta/beta,P8_theta/beta,PO7_theta/beta,PO8_theta/beta,O1_theta/beta,Oz_theta/beta,O2_theta/beta,Fz_theta_+_alpha,F4_theta_+_alpha,F8_theta_+_alpha,C3_theta_+_alpha,Cz_theta_+_alpha,C4_theta_+_alpha,T8_theta_+_alpha,P7_theta_+_alpha,P3_theta_+_alpha,P4_theta_+_alpha,P8_theta_+_alpha,PO7_theta_+_alpha,PO8_theta_+_alpha,O1_theta_+_alpha,Oz_theta_+_alpha,O2_theta_+_alpha,Fz_theta_+_alpha/beta,F4_theta_+_alpha/beta,F8_theta_+_alpha/beta,C3_theta_+_alpha/beta,Cz_theta_+_alpha/beta,C4_theta_+_alpha/beta,T8_theta_+_alpha/beta,P7_theta_+_alpha/beta,P3_theta_+_alpha/beta,P4_theta_+_alpha/beta,P8_theta_+_alpha/beta,PO7_theta_+_alpha/beta,PO8_theta_+_alpha/beta,O1_theta_+_alpha/beta,Oz_theta_+_alpha/beta,O2_theta_+_alpha/beta,Fz_theta_+_alpha_+_beta,F4_theta_+_alpha_+_beta,F8_theta_+_alpha_+_beta,C3_theta_+_alpha_+_beta,Cz_theta_+_alpha_+_beta,C4_theta_+_alpha_+_beta,T8_theta_+_alpha_+_beta,P7_theta_+_alpha_+_beta,P3_theta_+_alpha_+_beta,P4_theta_+_alpha_+_beta,P8_theta_+_alpha_+_beta,PO7_theta_+_alpha_+_beta,PO8_theta_+_alpha_+_beta,O1_theta_+_alpha_+_beta,Oz_theta_+_alpha_+_beta,O2_theta_+_alpha_+_beta,Fz_alpha_+_theta/alpha_+_beta,F4_alpha_+_theta/alpha_+_beta,F8_alpha_+_theta/alpha_+_beta,C3_alpha_+_theta/alpha_+_beta,Cz_alpha_+_theta/alpha_+_beta,C4_alpha_+_theta/alpha_+_beta,T8_alpha_+_theta/alpha_+_beta,P7_alpha_+_theta/alpha_+_beta,P3_alpha_+_theta/alpha_+_beta,P4_alpha_+_theta/alpha_+_beta,P8_alpha_+_theta/alpha_+_beta,PO7_alpha_+_theta/alpha_+_beta,PO8_alpha_+_theta/alpha_+_beta,O1_alpha_+_theta/alpha_+_beta,Oz_alpha_+_theta/alpha_+_beta,O2_alpha_+_theta/alpha_+_beta,Fz_theta/alpha_+_beta,F4_theta/alpha_+_beta,F8_theta/alpha_+_beta,C3_theta/alpha_+_beta,Cz_theta/alpha_+_beta,C4_theta/alpha_+_beta,T8_theta/alpha_+_beta,P7_theta/alpha_+_beta,P3_theta/alpha_+_beta,P4_theta/alpha_+_beta,P8_theta/alpha_+_beta,PO7_theta/alpha_+_beta,PO8_theta/alpha_+_beta,O1_theta/alpha_+_beta,Oz_theta/alpha_+_beta,O2_theta/alpha_+_beta
sub-P001,Contrast1Size1,0,2,2.448823627350224,2.7352084611521144,2.62582537295567,0.66775445136584,0.6303657619043241,0.600550874743805,0.3567360378150433,0.2113790749141596,0.2594217439043724,0.2310656411990879,0.1795248819822929,0.41605412070919423,0.23464760096538537,0.67641636758922,0.22660257751624102,0.3573539066861571,0.7873497629394923,0.8773228673398221,0.5742685993262863,0.3612465609797551,0.3553343236184016,0.27321377657602147,0.13707321445716023,0.14571160309056488,0.17563758170281754,0.1625361675290857,0.08659846300804525,0.13690129096836937,0.1326364758523638,0.1401767932054579,0.20587888911928187,0.13677912914307955,0.1415176045843576,0.12357924163666487,0.044509713846385406,0.14827522314613864,0.09065098814976717,0.077107510764821,0.04146829426670067,0.11144527118477503,0.09783873480644403,0.07572183499211046,0.06192011904068092,0.07635926038776966,0.12742599231394827,0.08200576893043521,0.20415426413643312,0.16706132203154073,0.08749756662573238,0.07675506749355399,0.05480888092552041,0.11127221161419325,0.10360569730364506,0.13437158807831298,0.07836317162467474,0.13440685779996456,0.11814274276095138,0.10737612767265553,0.07919080812253909,0.14934172915850044,0.15185552296217392,0.1487294141204467,0.20219183992121714,0.1618871775892465,1.6173890319680997,1.6100466805926952,0.8120894478190405,1.3325449453655462,0.8749614211281206,0.5738379062684148,0.5291809073950661,0.829163578473333,0.8281400323032094,0.7052017672210564,0.7819104326460001,0.5113055863088842,0.8391264922625774,0.5513755931561987,1.009705753783044,1.031961422265465,5.563617086736081,7.099273759255116,12.902095962877597,2.436324514067424,3.919806401132035,3.5432835772552345,3.305494399542519,1.3074722825069596,1.7951742942126576,2.14649007840368,1.3985513004448666,1.7928577394955574,1.04089027241458,1.709352830096242,1.0084476559436262,0.8187360633795058,8.99853325415725,11.430162150707524,10.477655986201539,3.2465119164907166,3.429679379281589,2.033270429287403,1.7492045257392193,1.0841083965181673,1.4866556979991614,1.513708596612739,1.0935418524084717,0.9166981776611968,0.8734386031214851,0.9424954306075423,1.0182354005953027,0.8449040324251426,0.9288673675238499,1.000902108976487,0.6187783131726716,0.5095217841258938,0.4459853117681688,0.35032128734084245,0.1785415087238609,0.2571568742753399,0.2734763165092616,0.23825800252119617,0.14851858204872617,0.21326055135613903,0.26006246816631207,0.2221825621358931,0.410033153255715,0.3038404511746203,10.615922286125349,13.040208831300218,11.28974543402058,4.579056861856263,4.30464080040971,2.607108335555817,2.2783854331342854,1.9132719749915001,2.3147957303023707,2.2189103638337957,1.875452285054472,1.428003763970081,1.7125650953840625,1.493871023763741,2.0279411543783468,1.8768654546906076,1.0163649341495824,1.077657176470041,0.673587194098192,0.620793995740087,0.5495910090718139,0.4846928754191554,0.25690468034853564,0.3915637320753045,0.39161905927021295,0.3456341301938517,0.22770939017126526,0.3626022805146395,0.411917991128486,0.3709119762563398,0.6122249931769321,0.46572762876386675,4.05592067379563,4.996159236638257,6.230236287512447,1.9631162396052582,2.295855665030008,1.6565291286809178,1.4899384514389973,1.0459818889398433,1.266202637325348,1.3012597139457127,1.05249526053314,0.944880887695086,0.9311839629242612,0.9629331738580034,1.0090736669091864,0.9236717952046853,3.437980806158938,4.379294146613477,5.782085425646087,1.3918325230736068,1.82919997213491,1.2919185776305941,1.1438833151003434,0.5926798506577482,0.8132066864299099,0.887700579315965,0.6136906953199921,0.6065604375221569,0.4749203531111887,0.6075224044810972,0.5066589468028291,0.41580712269780506
sub-P001,Contrast1Size1,1,1,2.7231995477265953,2.861303178252968,2.246634334862252,0.7335558558211143,0.6856856257611418,0.49375848582331194,0.22988864439972873,0.21207096974904696,0.3194615200363534,0.18955616430356548,0.2091250009744634,0.46490861306214354,0.2554033100620212,0.23178921457944224,0.32541451292122675,0.22481758184273715,0.441079906930046,0.42205313194964184,0.24921839603440804,0.24051707772515604,0.27171051242869493,0.21643479509911423,0.11074431385230708,0.08551599015425833,0.15856775648769883,0.15756647400796478,0.11532114975794558,0.13671482464958137,0.23113562909428353,0.16433082635567442,0.31663997652237535,0.1779186900089617,0.05548020984774527,0.05128229072920769,0.031418065006519294,0.05039424202722513,0.049141315586966924,0.0662542566964432,0.04069155847989586,0.0508761621524887,0.05084630880062539,0.06069344294627532,0.09146033077594803,0.10559963048780403,0.19003999271795843,0.15291656822675398,0.2388615245788014,0.1920263113090725,0.06956873399706266,0.05935368211691484,0.04259841315145131,0.07552004123170158,0.08245323200798318,0.08146904168192161,0.038675392153075944,0.1020788791559314,0.08190927920047184,0.06746243490823006,0.08133714593297241,0.1441365685850199,0.20314663728391058,0.1898162730322416,0.31328149370171177,0.23576594381732735,0.7974877025947859,0.8640119517470184,0.7375407364311385,0.6672962726888817,0.5959901678834012,0.8132445813603495,1.0521304688738513,0.4984004778772346,0.620763719287283,0.8996627979532212,1.1244595532196058,0.7326359405143977,0.9354818532012678,0.8056030485899386,0.7624501586622008,0.8144785807480976,7.950220594704033,8.229997645352114,7.9323279769996935,4.772709501121545,5.529166429169775,3.2667304093494316,2.721554985588021,1.6808655868724005,3.118569670602097,2.5961037364026227,1.2608870838270836,1.294652490904037,1.2162473055727583,1.074643697941185,1.3256215168212013,0.9265328735216701,6.3402031571922715,7.110816328434046,5.850415017769676,3.184811260725219,3.29532882837616,2.656650804168502,2.8634309230526918,0.8377442117446029,1.935894907579475,2.335617951268796,1.417816526940574,0.9485089453127868,1.1377772833682525,0.8657362392093838,1.0107203358263521,0.7546411798423864,0.49656011677779127,0.47333542267884954,0.2806364610409273,0.29091131975238116,0.32085182801566187,0.2826890517955574,0.15143587233220296,0.13639215230674703,0.20941406528832424,0.2182599169542401,0.2067814805338936,0.24231445513738542,0.421175621812242,0.3172473945824284,0.5555015011011768,0.3699450013180342,7.137690859787058,7.974828280181065,6.587955754200815,3.8521075334141006,3.8913189962595616,3.4698953855288512,3.9155613919265435,1.3361446896218376,2.556658626866758,3.235280749222017,2.54227608016018,1.6811448858271847,2.0732591365695203,1.6713392877993223,1.7731704944885531,1.569119760590484,0.566128850774854,0.5326891047957644,0.3232348741923786,0.36643136098408274,0.4033050600236451,0.364158093477479,0.1901112644852789,0.23847103146267845,0.29132334448879604,0.2857223518624702,0.28811862646686603,0.3864510237224053,0.6243222590961526,0.50706366761467,0.8687829948028886,0.6057109451353615,3.970926115090164,4.278313919986817,3.791540316765348,2.3103917381172634,2.4381848175294345,1.9136389107119975,1.9080470035003614,0.8917140039322046,1.5774406820946283,1.7030815956957457,1.1966695606453772,0.9702816653613188,1.071185003951533,0.9256404884254776,1.006082632052693,0.8647772297998394,3.527258154834546,3.8147911668535897,3.367066391655525,1.9101651655401415,2.0647550935394663,1.4651364915015512,1.3953454551181916,0.5590923281948126,1.194433762640472,1.2294908095190848,0.6673775101022195,0.547436956104689,0.5878522092503116,0.47947207437729394,0.5734745637252778,0.4158997454416094
sub-P001,Contrast1Size1,2,1,0.8406574785540357,0.9518147536220791,0.7368410391501782,0.2715867326414035,0.3502191544482054,0.46787117570195436,0.17664168093646468,0.2594100053944876,0.21976526541497485,0.1577660229292389,0.21935388705071937,0.43082470060801636,0.36454247559593855,0.4106750376006179,0.49754294924530157,0.3670642015945482,0.21747633607684047,0.177633437587027,0.10059975855806502,0.1625967914697289,0.15769989045602587,0.13353191905215153,0.06459393162582237,0.172764731115453,0.1696838667140057,0.14611060612503313,0.06831794883306345,0.15546785987948897,0.12363415193588118,0.15865948498079407,0.10080924188151917,0.1372282863437888,0.07987033530720175,0.062296919807698595,0.02890153330266472,0.08513086196202263,0.08304936698448817,0.04730032066933822,0.02860852439566497,0.06490615793550422,0.06378211757913374,0.053698386463417846,0.05294602577278622,0.05195164133513088,0.1100025299011745,0.0743943397097092,0.1513718529734388,0.13780469215143418,0.07118339197003684,0.058431358237770833,0.03871348503198035,0.07128934954106869,0.08120044458685079,0.07272759229163311,0.043466476778867044,0.11348661948931407,0.0832040030807862,0.10492975227212471,0.10899665196166662,0.11637919748471819,0.23748079113655365,0.17082706854471147,0.3059327031473709,0.25239172446195784,1.122036097139365,1.066155600117969,0.746549510559171,1.1941596116398854,1.0227698555967857,0.6503765514423587,0.6581744488104944,0.5719278468913757,0.7665751071760941,0.5117555821932802,0.4857582762395947,0.4463997214102862,0.46320601078814,0.4354950321601847,0.49478807403117486,0.5459952874651602,2.7228674481003594,2.8514000071810166,3.4807758295920492,1.9099629408458743,1.8988692651381773,2.8230658304756857,2.2578561107335635,2.661761789800059,2.660367406326403,2.720949655062193,1.2903319528881103,2.992549530371778,1.123920986607792,2.1326822121130733,0.6659708519205889,0.9958172265497901,3.05515556449435,3.0400360858324578,2.5985714919481366,2.2808006036870827,1.942106244102548,1.8360558193195349,1.4860632011754695,1.522335689378082,2.0393714296324497,1.3924611748449576,0.6267894252117984,1.3358732766644446,0.5206069566476659,0.9287725085516367,0.3295144351826889,0.5437115128728112,0.29734667138404225,0.23993035739472557,0.12950129186072973,0.24772765343175154,0.24074925744051404,0.18083223972148976,0.09320245602148734,0.23767088905095723,0.23346598429313944,0.19980899258845097,0.12126397460584967,0.20741950121461986,0.23363668183705566,0.2330538246905033,0.252181094854958,0.275032978495223,4.1771916616337155,4.106191685950427,3.345121002507307,3.474960215326968,2.9648760996993335,2.486432370761894,2.144237649985964,2.0942635362694575,2.805946536808544,1.9042167570382378,1.1125477014513931,1.782272998074731,0.9838129674358058,1.3642675407118217,0.8243025092138638,1.0897068003379715,0.3685300633540791,0.2983617156324964,0.16821477689271008,0.3190170029728202,0.32194970202736484,0.2535598320131229,0.1366689328003544,0.3511575085402713,0.31666998737392565,0.30473874486057567,0.23026062656751628,0.32379869869933803,0.4711174729736093,0.40388089323521476,0.558113798002329,0.5274247029571808,1.9684828487436317,1.9873583992009023,1.915274077421568,1.583731738061585,1.465750585265962,1.506584887302754,1.2931315227563367,1.3322898633108677,1.588353942841358,1.2596062349414767,0.7488080122072176,1.2322133167565585,0.6723680467290355,0.9503812344504059,0.55145108763871,0.7048577761997407,1.4397283668326317,1.4713490531201445,1.4878315651734284,1.0394870963751095,0.9601222001252145,1.1125072140142203,0.8962043784003002,0.968451377961548,1.1544210157542782,0.9210888262934355,0.421865006734596,0.9235851313369483,0.35579880946993003,0.6470050315353487,0.2204422425541888,0.35169027828298866
sub-P001,Contrast1Size2,0,1,5.868284556895458,6.187137946065952,5.014753492815094,1.5674514506140587,1.4141776649194868,1.2120414972060374,0.5679086700396311,0.3575911562187496,0.6051728326387438,0.4967957413017641,0.2905769646569484,0.39925220108397946,0.34966730024371423,0.5429777878423296,0.2436527782010638,0.2541536453193087,0.9624094943184943,0.9184310998176145,0.6545737968719372,0.37138925761827757,0.35625776800806014,0.3028250680056178,0.08696690376570843,0.14417683104384868,0.18864262924423053,0.16377571882241612,0.0794859513400284,0.13727074253198107,0.11689970235205696,0.17165232492387916,0.15166373386273374,0.11999303301594659,0.09712309274343313,0.07699509025558424,0.05230322983787799,0.08882437155557749,0.061947423979561364,0.05990272885898569,0.027862299302635205,0.10546754390254554,0.08877072282041185,0.049111426658556126,0.042697915010657006,0.12013231319719142,0.09521137385253534,0.1722242359672244,0.16316878404746019,0.20176540010907143,0.096651931754743,0.08166461337238504,0.05624267074033743,0.10513871510137521,0.11146034957513892,0.10498943624384896,0.04581557112685114,0.18149474301084503,0.12320214516090462,0.10385190171564976,0.08502516380691755,0.2176096365155674,0.2164485247586394,0.2816798123365753,0.29840851238708244,0.31005494544272527,1.004874822263105,0.942820728293807,0.9299563685258271,0.8448302936737684,0.5557799182910391,0.5705595820121877,0.6081403902068994,0.5811052273632159,0.720529035468298,0.47289867443183636,0.5021797441945435,0.5520541972349527,0.43987998513136106,0.6114184560781943,0.5467966806382681,0.6507407898976487,9.909172650225006,11.928437212929992,12.51497849943284,4.181163920601442,5.7509698567224055,5.0552800143460015,3.1213110885462036,1.3670255863459893,2.125054559101261,3.3347782779974144,1.861588588580717,1.1426629428724788,1.2277913617034115,0.9966792650283316,0.9294898821984233,0.5947156100653537,9.957478105669274,11.246377860501607,11.638383957511367,3.532373942939881,3.1962735570634075,2.8843384519398207,1.8981953433456102,0.7943857141649195,1.5311635117867408,1.5770122271890594,0.9348520812089457,0.6308118736375949,0.5400808459305102,0.609388097428772,0.5082419822729527,0.3870057058583903,1.0595325870619274,0.9954261900731988,0.7068770267098151,0.46021362917385505,0.4182051919876215,0.3627277968646035,0.11482920306834363,0.24964437494639422,0.27741335206464235,0.21288714548097226,0.1221838663506854,0.2574030557291725,0.2121110762045923,0.3438765608911035,0.31483251791019395,0.321758433125018,10.962352927932379,12.189198588795414,12.568340326037195,4.377204236613649,3.7520534753544466,3.4548980339520083,2.5063357335525094,1.3754909415281356,2.2516925472550384,2.049910901620896,1.437031825403489,1.1828660708725478,0.9799608310618713,1.2208065535069663,1.055038662911221,1.037746495756039,1.1561845188166704,1.0770908034455837,0.7631196974501525,0.5653523442752303,0.5296655415627605,0.4677172331084525,0.16064477419519477,0.43113911795723925,0.40061549722554696,0.31673904719662205,0.20720903015760295,0.47501269224473985,0.4285596009632317,0.6255563732276788,0.6132410302972764,0.6318133785677433,5.467849067782727,6.273969806519419,6.512240655283499,2.3726866647971985,2.4116865317788165,2.199787944068713,1.558530429815304,0.8699553437199243,1.308721039190232,1.3917528321570654,0.956631076245815,0.7621293592581183,0.6805850773545331,0.757597475008519,0.682079730398614,0.6286550269472548,4.966633325480771,5.788685336077416,6.030387084036103,1.914741944043841,2.0544509666729622,1.8365036799459913,1.1803666862079083,0.5024243171276488,0.8899376181524218,1.0706861609454459,0.6223303734602051,0.4064367563719178,0.375087404163923,0.37816874638005343,0.32857710947713725,0.23444365597968045
sub-P001,Contrast1Size2,1,1,2.0869349624454134,2.2868835960621987,2.0685938825371313,0.8549151358185947,0.7369126437453378,0.6359457329950466,0.2782679290691495,0.42551089928056807,0.45405718001185125,0.43956724483254556,0.34345785527350675,0.484461041584069,0.5447822054815711,0.52471718672911,0.4345274590372947,0.4134893554718867,0.3359241415379308,0.30936667365325676,0.2021286225099372,0.23750866574910184,0.18797825237069815,0.1530983096849325,0.05836490967035205,0.17789847093357627,0.17916117717780788,0.11766216170371434,0.07699102156795362,0.24111490352800433,0.1018407305768766,0.2357008631085906,0.1891596189972922,0.16241592308399627,0.1270245744407536,0.1332677705706443,0.051809357258187944,0.11241822883820031,0.11549974901279948,0.09954801565723244,0.03391698714486821,0.1552583296657688,0.13359788808393258,0.0721950475719458,0.05973402543744051,0.23745299825632613,0.08417481198107543,0.2610897448810652,0.18040901014147023,0.26118053077874637,0.09857320908408164,0.0898398270166838,0.046071443505451753,0.10748945682594731,0.11004514228576819,0.10421032580231834,0.061347372930948905,0.11650753048632569,0.10931979976143959,0.0935663341157617,0.10261689422156431,0.1547062395468975,0.17252017580299875,0.17465762169746119,0.23247702915165425,0.2259577226254245,1.2886318262440186,1.4833930005886549,1.124543824029677,1.0458535391078767,1.0495669923608861,0.9552605741399363,0.5528678005991281,1.3326033863878974,1.2220831759248851,0.7715921357207922,0.5821071266147108,1.5348637453264764,0.48791285766596293,1.4948660261349498,0.7760294029900996,1.1558822940152904,2.6445602594371334,2.321391528713716,3.901392204165838,2.112723783354921,1.6275208732260251,1.5379343191740404,1.7208164575780405,1.1458223936618788,1.3410479742408075,1.629781621605809,1.2888972575368518,1.01542160047912,1.2098717915731478,0.9027580275738519,1.0485042784113723,0.6218531013767773,3.407864516730829,3.443535945319724,4.387286508312222,2.209599645979127,1.7081921879164021,1.4691280207237059,0.9513840101359541,1.5269268019929059,1.6388721674278393,1.2575266821733222,0.7502762790863576,1.5585338007967868,0.5903120032358928,1.3495023052407493,0.8136701492081425,0.7187889893599123,0.4629487159786844,0.4426344442239011,0.25393797976812515,0.34992689458730214,0.3034780013834976,0.2526463253421649,0.09228189681522025,0.33315680059934505,0.31275906526174047,0.18985720927566013,0.13672504700539412,0.47856790178433045,0.18601554255795205,0.4967906079896558,0.36956862913876243,0.42359645386274264,4.696496342974847,4.926928945908379,5.511830332341899,3.2554531850870037,2.7577591802772883,2.424388594863642,1.5042518107350822,2.8595301883808033,2.860955343352724,2.029118817894114,1.3323834057010682,3.093397546123263,1.0782248609018559,2.844368331375699,1.589699552198242,1.8746712833752028,0.5615219250627661,0.5324742712405849,0.30000942327357694,0.45741635141324943,0.4135231436692658,0.3568566511444833,0.15362926974616917,0.4496643310856707,0.42207886502318004,0.28342354339142184,0.23934194122695843,0.633274141331228,0.3585357183609508,0.6714482296871169,0.6020456582904167,0.6495541764881672,2.052097803202575,1.9839505647074456,2.5943594431897705,1.5912444966645023,1.345532588374015,1.2399312024843858,0.968692769696629,1.2258964404612596,1.2875104651120566,1.1453645435542332,0.8421575146760225,1.2203407586804438,0.7246559201008785,1.1400886065943183,0.8950862803970727,0.8695610556194433,1.4890400796023342,1.3866254533629918,2.06504872184314,1.080038039742891,0.8334405239170758,0.7513719859921656,0.6126625909616328,0.6546019828760498,0.7375386237491767,0.7098285529821927,0.4742259651479793,0.6148392802848882,0.3967382902799125,0.5409117327760482,0.4581400216901016,0.33340827157181263
sub-P001,Contrast1Size2,2,2,1.6790602309574907,1.5959642979623292,1.6666219124427686,0.280161606577802,0.23833234766523728,0.25220581857383545,0.3008746906934542,0.6084559608431849,0.25010655578274205,0.2198187782495174,0.21596750501111306,0.4123697102784574,0.2876138826035329,0.31884735685246623,0.2987381477274577,0.35494641955890616,0.37570290641181053,0.41094302272944344,0.28920356225097327,0.17119562431381866,0.16177007086645714,0.17054048609273248,0.07893389481020319,0.16748276114110203,0.1312576272334,0.1123212518985592,0.07321872888027522,0.12763351011786925,0.1344104395888165,0.1691944866790899,0.20410006195400293,0.13528067305978114,0.0675429735227929,0.06934283452968663,0.02106638684999068,0.06423575429736389,0.06286180540518002,0.04353905884891628,0.02432650818376109,0.09077115600981235,0.07521269966958712,0.07269597889878691,0.03919467229539664,0.08714448985550849,0.11765060843438144,0.17056605741120465,0.2871426635025385,0.29346995445099755,0.06786599331765421,0.0724312328729997,0.032078560142874454,0.056963502668138856,0.06472498505202101,0.08623250121867716,0.046335425341241854,0.14728886077122388,0.078316487239599,0.0753076642980921,0.05768707636696254,0.18715854344587265,0.15657386575746496,0.2689737837214305,0.3674535158580167,0.35587853941981507,0.9952403290798474,0.9573609585145646,0.6567123572929477,1.127665106403167,0.9712139037908852,0.5049031192833605,0.5250088459230945,0.6162798431227088,0.9603686569787502,0.9653197928305505,0.6794359285270257,0.46561855126165363,0.7514064231934071,0.6341363647092674,0.7814394232480002,0.8246351548183783,5.562427693311824,5.926250715256138,13.728199539405173,2.665114252746374,2.573423875177577,3.9169538938478308,3.244768801750787,1.8451099281251542,1.7451524517803625,1.5450820471781763,1.8680786084509415,1.464619396240592,1.1424542667264037,0.991958712343288,0.7107967150001678,0.4609694144426283,5.535952367974517,5.673561065155241,9.015478280910731,3.005356347399837,2.4993450479198827,1.9776822390928745,1.7035323238944426,1.1371040570491224,1.6759897163394797,1.49149828168824,1.2692397238943398,0.6819539614272624,0.8584474742229338,0.6290370917870586,0.5554445750163043,0.380131584445434,0.4432458799346034,0.4802858572591301,0.31026994910096395,0.23543137861118255,0.22463187627163717,0.21407954494164877,0.10326040299396427,0.2582539171509144,0.2064703269029871,0.1850172307973461,0.11241340117567186,0.21477799997337774,0.25206104802319795,0.33976054409029455,0.4912427254565414,0.4287506275107787,6.5311926970543634,6.630922023669806,9.672190638203679,4.1330214538030035,3.470558951710768,2.482585358376235,2.2285411698175372,1.7533839001718314,2.6363583733182296,2.4568180745187904,1.9486756524213655,1.147572512688916,1.609853897416341,1.263173456496326,1.3368839982643044,1.2047667392638124,0.5111118732522576,0.5527170901321298,0.3423485092438384,0.2923948812793214,0.2893568613236582,0.3003120461603259,0.14959582833520613,0.4055427779221383,0.2847868141425861,0.2603248950954382,0.1701004775426344,0.4019365434192504,0.4086349137806629,0.608734327811725,0.8586962413145581,0.7846291669305938,3.273386469722361,3.3876848288125623,5.838183433367966,1.9425150327298952,1.7606201666072154,1.6496645708053619,1.461329995412972,1.0848269299604907,1.344827853645289,1.2500856519540566,1.1603155674598913,0.7829953514855874,0.9191777968251551,0.77299146128546,0.7504515622691439,0.6602781581196342,2.7745792260161224,2.8985768008067807,5.4417885164096536,1.4125138107286128,1.267921783178039,1.3141591732726643,1.1170638966774566,0.7035316698946131,0.854935988888159,0.758908696248416,0.7557535850787385,0.46530112548057845,0.4901474968087038,0.3849354958201251,0.311795376125444,0.20833292806049863
