Participant,Stimulus,Epoch,Fz_abs_fft_5,F4_abs_fft_5,F8_abs_fft_5,C3_abs_fft_5,Cz_abs_fft_5,C4_abs_fft_5,T8_abs_fft_5,P7_abs_fft_5,P3_abs_fft_5,P4_abs_fft_5,P8_abs_fft_5,PO7_abs_fft_5,PO8_abs_fft_5,O1_abs_fft_5,Oz_abs_fft_5,O2_abs_fft_5,Fz_abs_fft_10,F4_abs_fft_10,F8_abs_fft_10,C3_abs_fft_10,Cz_abs_fft_10,C4_abs_fft_10,T8_abs_fft_10,P7_abs_fft_10,P3_abs_fft_10,P4_abs_fft_10,P8_abs_fft_10,PO7_abs_fft_10,PO8_abs_fft_10,O1_abs_fft_10,Oz_abs_fft_10,O2_abs_fft_10,Fz_abs_fft_20,F4_abs_fft_20,F8_abs_fft_20,C3_abs_fft_20,Cz_abs_fft_20,C4_abs_fft_20,T8_abs_fft_20,P7_abs_fft_20,P3_abs_fft_20,P4_abs_fft_20,P8_abs_fft_20,PO7_abs_fft_20,PO8_abs_fft_20,O1_abs_fft_20,Oz_abs_fft_20,O2_abs_fft_20,Fz_abs_fft_30,F4_abs_fft_30,F8_abs_fft_30,C3_abs_fft_30,Cz_abs_fft_30,C4_abs_fft_30,T8_abs_fft_30,P7_abs_fft_30,P3_abs_fft_30,P4_abs_fft_30,P8_abs_fft_30,PO7_abs_fft_30,PO8_abs_fft_30,O1_abs_fft_30,Oz_abs_fft_30,O2_abs_fft_30,Fz_norm_fft_5,F4_norm_fft_5,F8_norm_fft_5,C3_norm_fft_5,Cz_norm_fft_5,C4_norm_fft_5,T8_norm_fft_5,P7_norm_fft_5,P3_norm_fft_5,P4_norm_fft_5,P8_norm_fft_5,PO7_norm_fft_5,PO8_norm_fft_5,O1_norm_fft_5,Oz_norm_fft_5,O2_norm_fft_5,Fz_norm_fft_10,F4_norm_fft_10,F8_norm_fft_10,C3_norm_fft_10,Cz_norm_fft_10,C4_norm_fft_10,T8_norm_fft_10,P7_norm_fft_10,P3_norm_fft_10,P4_norm_fft_10,P8_norm_fft_10,PO7_norm_fft_10,PO8_norm_fft_10,O1_norm_fft_10,Oz_norm_fft_10,O2_norm_fft_10,Fz_norm_fft_20,F4_norm_fft_20,F8_norm_fft_20,C3_norm_fft_20,Cz_norm_fft_20,C4_norm_fft_20,T8_norm_fft_20,P7_norm_fft_20,P3_norm_fft_20,P4_norm_fft_20,P8_norm_fft_20,PO7_norm_fft_20,PO8_norm_fft_20,O1_norm_fft_20,Oz_norm_fft_20,O2_norm_fft_20,Fz_norm_fft_30,F4_norm_fft_30,F8_norm_fft_30,C3_norm_fft_30,Cz_norm_fft_30,C4_norm_fft_30,T8_norm_fft_30,P7_norm_fft_30,P3_norm_fft_30,P4_norm_fft_30,P8_norm_fft_30,PO7_norm_fft_30,PO8_norm_fft_30,O1_norm_fft_30,Oz_norm_fft_30,O2_norm_fft_30
sub-P003,Contrast2Size3,0,1160.355044727573,1213.6529655862448,1202.3627705344502,391.7746839590185,460.9937000160385,522.5580912201301,190.50218432366526,303.5415816016905,316.739627899891,437.72270816711267,222.74342476530177,473.80153162879947,163.3117932563945,465.4320481137728,227.76028597317477,75.90787979248128,931.9923602911299,899.9858667201689,671.042466703197,542.7215305804592,752.4953890568331,775.2227811953002,505.94827846674434,216.99561581337954,427.3573701817647,777.2519212277115,639.9306070304214,530.9878438354623,772.6124921993372,1873.4660581351977,3288.8260697612263,2143.4477235322693,466.0211824220615,356.1317163275354,233.80491546409394,551.589856506247,562.5447427170872,365.5749654763977,513.0795176143465,423.56595944612803,490.26233889947736,421.8855847929329,431.7473642342912,292.95833975461306,435.03446307522455,419.89248474753975,555.068584187926,548.455711159202,135.13181137663176,109.89692413936847,151.9986355656334,296.49041626929665,223.9582197957476,84.39665542151691,96.06860388872558,189.59196597376786,29.232868828688215,75.29042773346502,258.68908101341333,531.2985491941777,166.76976451168753,235.44384892597552,399.384986229027,177.35423202769022,0.010121952157171073,0.010713425388959972,0.009375426580146094,0.004358101407031253,0.005516733265968961,0.006744680028629598,0.002664254559479415,0.0038079684755916656,0.004428419858038631,0.006151816487187222,0.003556819362540709,0.006040259151520419,0.0024302704663442423,0.006281203232532477,0.0027832523253015855,0.0010734863697671982,0.008129910000029836,0.007944553927380344,0.005232455239727246,0.00603723406052513,0.009005147673718008,0.010005834179809969,0.0070759031585462566,0.00272223811972899,0.005974995541733236,0.010923607787515346,0.010218562348884196,0.006769298891979972,0.011497377404783045,0.025283220414426936,0.04018976691684303,0.030312556770270012,0.004065173098645737,0.0031437245075031117,0.0018230943877582998,0.006135885314109525,0.0067319993649269695,0.004718491991691183,0.007175636589326541,0.005313689848994351,0.006854486417206711,0.005929239328485869,0.006894243394401023,0.0037347795956543715,0.006473821555518594,0.0056666274769880745,0.00678299081440765,0.00775623995769535,0.001178775182545324,0.0009701063900705737,0.001185209724511466,0.0032981592563792795,0.002680118538043804,0.0010893113050369913,0.0013435605310356709,0.0023784557813924727,0.0004087124105270376,0.0010581422576808129,0.0041308080505445405,0.006773259919459042,0.0024817291224990506,0.0031774147718169636,0.004880522461863269,0.002508136852494627
sub-P003,Contrast2Size3,1,414.58154645838624,338.35493001230066,646.0281832446614,553.459939728244,377.6670825965861,286.6935885461077,205.128348671587,670.3900413676122,398.85311684383436,306.01159925086216,507.1681913261085,444.34118551795973,414.34628079452614,407.8835942411014,111.11171043921173,158.36432362002927,773.9540926268508,914.4648205081158,747.2092430249816,681.0023371131796,1194.8313578038658,1192.2507712197526,831.2585221561163,345.8532678279591,592.801403100097,1193.9053971838173,1114.2844201661826,750.5347779596641,1379.6659691376503,2550.1229465890096,3811.242770459695,2871.0868525792894,589.5119561890705,608.6512393572468,465.69527631532105,474.57946198613035,576.6484912260727,617.3200284480183,485.8181523101298,297.8015203162152,523.9401875125398,563.2878638830077,522.7481135329224,384.6562212519798,639.5044130767521,580.5237944305005,830.7346613296723,664.5272040734071,184.7703605213366,163.34766407150437,286.2168202460244,400.7135663631669,258.02754614103344,213.7518240526512,162.37206433941768,484.48689747568756,476.3031887574338,355.7049562711944,307.14352334153875,547.0101350558401,259.1332639074276,274.3123023016427,354.6914807184022,247.35270169332168,0.004944102533832664,0.004028169533368247,0.00869763268978788,0.006884199869655181,0.005001851335928635,0.004171803425136949,0.004311780861750322,0.010236488669318434,0.005620567181834778,0.004733951940425861,0.008668311675044173,0.007014058286422707,0.006327009515666784,0.007036988703137542,0.0015234650312741331,0.002458765882688984,0.009229808762871843,0.010886849880313371,0.010059857614268319,0.008470633308512573,0.01582443664973706,0.017348960875687013,0.017472985134482578,0.005280989929601744,0.008353651935769046,0.01846953117306489,0.019044894403552302,0.01184741556752144,0.021067305584201272,0.043995852297386645,0.05225637391000535,0.044576519748833233,0.007030239481755584,0.007246090307407533,0.006269767424722345,0.005903046699188622,0.007637176124458022,0.008982892928109207,0.010211857234688839,0.004547266069471801,0.007383271933488122,0.0087139758191365,0.008934597344909392,0.006071913304528565,0.009765142573716003,0.010015454019205375,0.011390295422510952,0.010317455220626107,0.0022034835255804385,0.0019446800545680951,0.003853405836934181,0.004984267303394859,0.0034173362886129963,0.0031103960023462734,0.0034130473142085405,0.007397849506125908,0.006711979819832945,0.00550270045998713,0.005249571709799388,0.008634718310149853,0.003956928546394101,0.004732557522986041,0.004863214377938639,0.003840400224066404
sub-P003,Contrast3Size1,0,805.0948570748337,631.6394243079131,580.590991453931,485.2451409022067,852.8226448537367,623.3280955962114,399.25357907008424,264.026472876964,591.8174918031432,514.9968838418724,513.0918638202096,313.1030934731602,578.9093079524496,276.4775992894264,479.1209290231136,619.3967984449571,604.8702233896163,841.823839705252,227.04842062092087,516.8671927453438,628.6945635200831,762.7054443389059,419.3812717543109,876.2268830856381,183.2952746730806,253.43968918635883,556.826884197259,1421.0406068641487,564.9096965318412,2456.40722488791,3234.8035892053445,2257.3445215109887,439.3069515209042,309.23236916074785,746.839332864412,283.6567735834492,375.5554993950327,494.8046973195764,1200.5877106105042,404.91195426702296,253.3705394741553,132.91220793889994,288.926574499815,884.2526897700993,493.3989385207438,1262.6579909695377,1300.7041880448992,881.9835443906234,242.76520490452924,124.56424275968189,515.1522810324351,293.72710327621905,423.2518070317792,419.3702462426181,1571.4580665692868,433.386982241345,377.8536073208248,404.4386306952265,418.482832901518,762.1697886766025,459.07312252926755,543.4974001948503,520.0798432053665,508.20768583049426,0.005514585965948821,0.0038751412794202416,0.0032390817900373823,0.004652637665870535,0.007741573058044903,0.005482436293655276,0.002097121200860835,0.003075677813199354,0.006607462009193241,0.005919680764377949,0.006162018206570952,0.003672150597277635,0.00719942357980377,0.0033839791144109318,0.005969185532151881,0.008192995418926307,0.0041431252675542315,0.005164633785828435,0.00126668931401828,0.004955836888440683,0.005707030557943386,0.0067083194852824895,0.0022028440127910788,0.010207277907663388,0.002046435904043666,0.002913186662051861,0.006687257468448165,0.016666316053818474,0.0070253218143198105,0.030065476432349452,0.040301188310448474,0.029858748656934556,0.003009081387506313,0.0018971569420017287,0.004166571164163049,0.0027197638424567776,0.0034091382932448,0.004352018222861006,0.006306212576174039,0.004716870624630959,0.002828804888350862,0.001527772041681889,0.0034698870474662038,0.01037073446596903,0.006136000757701002,0.015454446512363043,0.016204979057619952,0.011666329494925397,0.001662847030039803,0.0007642082182990173,0.0028740032090573404,0.0028163203894202393,0.00384210574831535,0.0036885400717908117,0.008254247927700445,0.005048579830971284,0.004218620419281955,0.004648858386554824,0.005025803403462532,0.00893891597706515,0.005709118540313442,0.006652198426646101,0.006479477074723088,0.006722255026706264
sub-P003,Contrast3Size1,1,612.4602388581765,204.55529266127283,162.49046954087444,766.2373383379054,956.8909482484605,714.9919219751896,227.70442747382788,603.2957067950337,674.511266989123,905.7549528348226,526.4732733707401,422.55262666343486,751.3444858421964,563.9727508013195,824.0532530277554,660.1385278122491,851.9280825251619,867.8335399213041,797.3917948648525,1012.8688290990821,1224.1471446908818,1170.6376203326038,729.6884516011496,426.19091696486214,614.9011917928461,849.9447090387306,355.61840156587647,200.31489166365128,74.26092807885746,1117.9942741558484,1924.4250423247809,1201.7172874266555,270.0979369159311,287.6876047061954,265.9101671964668,147.1036765821443,307.5189234049154,177.75394423230617,219.38506495868353,279.12858231192376,93.90649802182037,189.0032982950113,472.70729308231165,528.8809523632866,587.6929564706893,809.450057015421,1145.5811284200392,1125.4401236743802,195.50176722127668,189.91716450450195,131.047199764007,240.83130725839854,90.66862129268556,87.92604221525617,99.76448107502088,103.58353925597538,49.856735938318565,169.52679746927822,387.04932750694826,173.1247617349694,285.149215463932,218.75371602223308,173.97298715607317,293.19575883587925,0.006101751899408422,0.00205369430773998,0.0017751519169506669,0.009289498535963706,0.011371611477112475,0.00961395806256894,0.003821484472124675,0.008754432322771377,0.009632103743176263,0.013596115071649609,0.008788236985513717,0.006219734616200514,0.01240441837914226,0.00893714226701388,0.011957169930189509,0.010944549571397908,0.008487495948142697,0.008712875515538513,0.008711228278277633,0.012279541904664886,0.014547661617786332,0.015740682716040094,0.012246108335346256,0.006184462274677462,0.008780864547436727,0.01275835813258613,0.005936215468946913,0.00294852140822979,0.0012260203388343113,0.017716589795590456,0.02792377454302035,0.019923476465817658,0.0026909021925661885,0.002888326126915804,0.0029049761771827547,0.0017834152942858576,0.0036545289985464493,0.002390123458436653,0.0036818634949556893,0.004050438708046467,0.0013409963263358452,0.002837092509952759,0.007890739998614572,0.0077848271663523,0.00970259241653445,0.012827162850174335,0.016622600749414546,0.018658864320516777,0.0019477236297071052,0.0019067304229124712,0.0014316451206609153,0.002919724691365181,0.0010774982628826706,0.00118227529078919,0.0016743127023368424,0.0015031021669074367,0.0007119603131281316,0.0025447344658802843,0.006460881087917005,0.0025482981421438987,0.004707707630453932,0.0034665381948876892,0.0025243812375530766,0.004860942637808822
sub-P003,Contrast3Size1,2,431.57334620818557,704.3227788340929,616.0990464967256,313.6638777257637,220.89298314085025,581.6370204768729,297.618433421668,164.73164274511183,571.9396528282261,498.30733250204264,399.06229051267826,313.79254732149616,430.59513155716263,480.0932493704728,730.485878116639,799.8173310574746,778.0366917268583,639.5770221053903,196.6725326747087,750.6547853911836,716.66483836828,666.1897132357861,323.9320093676384,308.93472592742467,502.16570710124836,511.4774026264197,637.1519101420356,254.55953441558148,505.6727972441666,1390.0752563381016,1921.3018678555434,1427.6727717298463,475.9957189886325,515.9318785731982,486.6067342165681,319.7471743822461,407.27823395102433,343.650584035181,254.0052380758746,399.6532824741926,134.6395447494742,110.55268996751956,145.55266929467962,876.3942797044887,476.91774016939434,1238.3204661113564,1100.7637819081074,1019.0496343072333,269.2771835392825,224.5968928672037,105.18462906998813,334.73001755151716,251.96923915805596,238.2932262638291,108.6405604972338,224.75820224474214,256.81774808847604,217.06979920315848,248.0945335079983,178.74826140687742,166.57653665055716,128.10121959565768,380.83855061867024,291.66406400732467,0.004153270650167218,0.006880246303450699,0.006294345575345108,0.003752060047196488,0.002609727455384,0.00751611562891244,0.005355412726352217,0.002259977013260112,0.00757636025192008,0.007313339635605158,0.006578367717787246,0.004172913668019564,0.0063352815829763294,0.006675902728565508,0.010149636578207723,0.012251875978350445,0.007487480366647978,0.006247771014018513,0.002009295247041984,0.008979363036395224,0.008466995548724418,0.008608734896838095,0.005828905103409484,0.004238319776086311,0.006652079960439275,0.007506628374425615,0.01050317120071681,0.0033852141153599266,0.007439888016866277,0.01932959317563293,0.026695267218638463,0.021869580787622314,0.00458077188188327,0.005039931274495642,0.004971393742394741,0.003824828688920631,0.004811765290183789,0.004440772224976374,0.0045706271245113915,0.005482900653538386,0.0017835407811510788,0.0016225114836312695,0.0023993722375917235,0.011654571466307393,0.0070168191752738255,0.017219377671715615,0.015294412499288413,0.015610151531485643,0.002591404295421664,0.0021939968269577867,0.0010746135842047842,0.004004054067553432,0.002976876096257445,0.0030793078485910263,0.0019549025696960244,0.003083489984985639,0.0034020088815026263,0.003185795316786362,0.004089730122311949,0.0023770515569169325,0.0024508155978957263,0.0017813024502064938,0.005291509390594506,0.004467810087129285
sub-P003,Contrast3Size1,3,1145.9607646043687,1053.48610432435,1221.0624467869143,487.0105849128481,312.92737033416154,396.04037146829296,356.2200838304737,749.2879188668373,630.8231181777176,277.4823727679569,345.2344475918697,702.9848957910802,225.8148670663364,445.1356944144233,455.99919741195305,443.8572217516647,544.4386933238884,593.1664275707255,327.6360851834145,170.7026435486466,240.68548777467686,676.9629220275546,425.559482071782,511.70173654448246,247.30635464677917,691.4290148419577,901.9318142840146,638.2951776449604,925.3583553407256,1029.8549540615043,1420.5350972673612,1028.645855950634,759.7771650013999,675.0384680463243,524.6574274772497,633.2640536385906,812.8197723185879,748.8415330038704,632.3968812138453,249.42783135064857,542.1352375437154,484.1401440539025,476.4871266601395,610.0744007773792,314.4942396161332,670.6085664842859,655.1579218182973,595.3901199501832,290.0461163945142,194.32545282742538,314.60804559786476,323.0147107233729,260.31053925961373,121.13064964041052,173.9401577068792,296.60709681456956,263.144180693215,183.32851624143277,205.46481787720765,96.66587685618344,369.92448842343197,315.6238531343046,344.0732800617692,428.0963335428549,0.009395322084108957,0.00880631977363072,0.011210610456246406,0.004790740129368567,0.0031710121511849157,0.004171407499758396,0.00459506190844978,0.008792946481753083,0.006820617700143643,0.0031788590737653853,0.00466436354130668,0.008383322956196534,0.00278036695703792,0.005730119878681496,0.0058894971243887645,0.005944655964595263,0.0044636579513220205,0.004958407347499018,0.0030080365931045576,0.0016792078652338646,0.002438957658233484,0.007130303912034838,0.005489505658468931,0.006004855904870625,0.0026739383057718205,0.007921063149957445,0.012185741894054315,0.007611877079604869,0.01139356247014728,0.013257063898660097,0.018347044069227422,0.013776830528746944,0.00622914099489592,0.005642793563879314,0.00481689536673648,0.0062294406081459435,0.00823661213141324,0.007887385761511956,0.008157605232811942,0.0029270531619444953,0.0058617021008106375,0.005546346150019483,0.006437680819507749,0.007275335159611749,0.003872240137982555,0.008632575472701067,0.008461748876903258,0.00797416208269607,0.0023779842791670277,0.0016244087802671412,0.0028884257761586465,0.003177506988509844,0.0026378257746910196,0.0012758429108812922,0.0022437415219098123,0.003480705163834579,0.002845180851505034,0.002100225363941825,0.002775976187233275,0.001152771943438948,0.004554730330972949,0.004062946507603922,0.004443908245900087,0.005733567683259962
sub-P003,Contrast3Size1,4,1021.7679745735875,1147.5628223349604,1579.3245824857759,410.72047301189224,613.6654461836509,630.7395847644924,830.824082049857,411.0268463393589,294.8519364988532,81.36609729881067,93.81864486169421,451.391685981644,195.73626215259716,422.4929607553675,201.0197684507489,159.51602330258126,45.09686540972585,125.89261093451603,349.12723756926323,104.42080852272758,108.96993685895015,270.8393736235981,444.899186228936,111.13365406620329,237.21546013747326,444.864518780971,589.5203815496857,612.2546826811435,266.8634518590654,1526.0561676724228,2039.4084301803568,1257.0769149481284,282.81650802496716,235.83836531419422,172.36669892258564,159.7945583744553,243.967404901432,311.1158230905714,289.43258911181846,375.52752228456353,251.28241000909583,473.74412450982453,262.58658082065153,552.3106514364516,465.36153978705653,875.3044012093867,927.3290296125257,972.0044197347296,236.42304032952043,173.3658304972057,155.3917210203666,154.92831363050422,332.02327622884326,213.54783397960344,181.6825784494975,340.86722487731976,220.58769651416713,339.80307933569964,347.9700159465434,254.16716353734606,396.0110594852024,256.26906752073927,202.08597359232638,311.54090395308765,0.007063789067292674,0.008120109085640738,0.012850363578853658,0.003676585189934993,0.005499126194528608,0.006030849618522555,0.010469529137079084,0.0049229625300886955,0.0030286035674270597,0.000842650282783827,0.001179537440351131,0.005172283230650821,0.0022767109114501917,0.005138184756090158,0.0023016556077116827,0.0020901371175882544,0.0003117681829706323,0.0008908111294372446,0.002840715574112363,0.0009347281749078574,0.0009764920575597269,0.002589644874926702,0.005606343260771181,0.0013310731882171182,0.002436584264468608,0.004607142593734254,0.0074117608809318,0.007015536011108312,0.00310402848216817,0.01855926433342876,0.02335101610113118,0.01647146829013195,0.001955195511261129,0.00166878293341179,0.0014024822855323203,0.0014304091111979078,0.00218621979654877,0.0029747502587818067,0.0036472497492490603,0.004497779008083556,0.002581074462056913,0.0049062279467496995,0.0033013768624386573,0.006328665789052125,0.005412863634723272,0.010645090330479681,0.010617821708039836,0.012736165772473317,0.0016344635270377475,0.0012267297510524494,0.001264363345191894,0.0013868486740348655,0.0029752985227667894,0.002041848813996794,0.0022894510280487097,0.004082644700100393,0.0022657903913611316,0.0035190966557176614,0.004374862401110108,0.0029123809732724223,0.004606211901001851,0.0031166384733092227,0.002313863546572602,0.004082117855735241
sub-P003,Contrast3Size2,0,353.09182761945027,417.3903904178606,488.7423664522152,153.89692474602455,551.1463452838192,202.13023649784438,37.549024686284554,246.08179034463254,486.91522972221725,513.7717434395203,348.77232714446,343.73480109509165,579.1911909325503,387.7521991827189,523.5639453234899,580.1413061392002,765.8045722043431,709.3072855745769,509.59912994349423,691.5052948925581,942.3128636803896,713.5974058914942,453.8428239859083,170.68948354358167,267.8808768346972,321.3852141522869,294.2056844386985,469.2881300123059,184.61518099575693,2285.605564844786,3407.679363805288,2188.447943635411,448.02647924482187,352.3490516989228,175.38538771344707,517.3246177644543,522.5392202727318,385.7241975121493,366.1797187561464,366.467202575126,515.1735071210277,537.1818929324256,392.34177385664333,588.1687888284073,370.16550424336435,969.7267722822675,1013.2346238427571,725.5497374586232,393.944559182124,362.1593645199389,254.4207368278659,395.8335462771195,292.03612240074415,340.969050586649,421.4982920366362,127.94706019530902,246.47363281892802,159.00456827889445,104.28526808318107,166.28138420958427,290.2400930146271,535.6694021037275,532.7758303514843,336.7730434044489,0.004478487076165793,0.0053821911174976615,0.00666458845838034,0.0019547026694432,0.007229735155704419,0.0030790353085012293,0.000631062688501478,0.0033730982856656384,0.007189278194753883,0.007938338771647452,0.005641425985121155,0.00523251535381177,0.009230254988056236,0.006211560026402891,0.007526397991136537,0.009342606574348135,0.009713183968625222,0.009146418939290713,0.006948995448206414,0.00878306859017017,0.012360913750982697,0.010870177796572388,0.007627449049728959,0.0023396790291377472,0.0039552472978056944,0.004965755199107492,0.004758805283526325,0.007143755412102404,0.002942111727413055,0.03661404420822845,0.04898647308942354,0.03524280710486255,0.00568260333467845,0.004543492087621184,0.0023915901525141917,0.006570734359907886,0.0068544774058053705,0.005875708869988264,0.006154150732905076,0.005023248128305898,0.0076065101996769455,0.008300051340979265,0.006346165982275964,0.008953420510151133,0.0058991263082703894,0.015534447175121743,0.014565569507900888,0.011684266704448458,0.004996648121022064,0.004669994708997508,0.0034693319479218877,0.005027630609513145,0.003830822500998347,0.00519395694603875,0.007083854976094199,0.0017537990470417942,0.003639170446604829,0.002456795542680519,0.0016868242559453545,0.002531224342597261,0.004625398500914269,0.008581105800270963,0.007658821763989039,0.005423399465058425
sub-P003,Contrast3Size2,1,1525.324225819626,1265.6591058443003,1051.7672491793862,948.3620630049611,1137.4680502770302,1009.270446914091,704.8137895467661,460.29999901516413,400.7301693908477,324.5397875879568,156.3952961907792,242.03952206443196,114.08545065084945,231.61955570229972,172.99752165893977,194.26397480344306,244.44214578788032,115.88839325358411,196.47883371681561,177.4197029688954,186.20529033972468,76.54597448146721,96.90542574776117,532.2910441470535,552.8204074633753,351.9974999304788,93.36148393169755,1149.5254330156133,699.3419306086544,2791.5043737380665,3845.186733563888,2687.1958509706587,380.24029050523757,294.18475809460017,277.3258419708808,534.9676766804339,379.7237436355453,314.9006064351241,179.73943103222706,547.3585589784665,622.3797235742774,494.4721293070938,328.38490854702525,877.5443349279899,787.1593861153957,1322.4977669924458,1361.2109476512499,1235.038534429785,209.23496260544917,144.75826864186484,36.477761827873266,291.0409772537686,207.47399529324016,261.5995936493942,289.73490101361693,220.55694417327993,152.31902280933122,194.76989734792548,55.961169750358714,231.43207717828415,148.150431026654,265.0587490445884,259.45417289014034,195.23714346794839,0.0159121604884595,0.01335309130128416,0.012283459234213284,0.011466360083860514,0.014454399432360687,0.013682694550616667,0.011010824544215802,0.006457544203821324,0.005660458171242228,0.004477880530306607,0.0024288466115243283,0.003523138527036684,0.001664984301329749,0.0033943190235031805,0.0021120867553956787,0.002815354100975651,0.0025500169656258527,0.001222658051230897,0.0022946519262976653,0.002145128194781331,0.002366207685862968,0.0010377349214093898,0.0015138872935180165,0.007467505874933899,0.00780878763735773,0.004856731938385549,0.0014499203583320816,0.016732545603803183,0.010206326302629005,0.04090870639675168,0.046944996056039065,0.03894395688551984,0.00396666126734244,0.0031037393213893105,0.0032388541068387876,0.006468133061552079,0.0048253475454741205,0.004269112233326407,0.0028079463939627027,0.007678887893777608,0.008791338064904773,0.006822544431484835,0.005099875711269593,0.012773576105246806,0.011487950593608298,0.019380830411455472,0.01661870983043206,0.017898690718585186,0.0021827361346638953,0.0015272440808626652,0.00042601925541760306,0.0035188888026332936,0.00263648020624916,0.0035465096054425314,0.004526330509861556,0.003094191222042098,0.002151561133037072,0.0026873633513663404,0.0008690868640914418,0.003368736066508535,0.002162134965391207,0.003884360936191317,0.003167616026741434,0.0028294576649191367
sub-P003,Contrast3Size2,2,1677.4203496567789,2112.8995344585883,1750.316289093936,767.8976854689762,923.6507524856239,994.6112064246486,832.4911509064221,284.38479385028853,455.43366246475597,283.51592366550545,42.95879870629839,435.57532968577397,127.51304746041278,304.2627335474065,184.69905412027285,34.547849865428084,930.9509845721337,857.6407552889673,534.4477404733624,633.4598202176192,795.9563447831224,548.5892921143518,354.6050662577679,487.2951735619294,329.16470943780007,314.08448018987735,138.7737416063085,338.6892455292646,183.437849654756,1209.3496526276658,2555.5465576580764,1436.823959661679,475.6621839685851,416.5884932160406,110.59018479981887,203.91639968907376,373.3075531109328,221.21398915446562,92.79787227333614,184.42872963999054,86.91287445072315,212.02602008451822,240.7219457174951,329.6594140459788,454.1777581464726,756.2706223484702,1123.478303541798,828.7287660024189,328.79674252608334,426.99406751843327,366.7138101928068,254.34827559552394,286.38685507953454,325.88505870234764,208.20485280604169,99.6024613389502,131.0430070762982,185.55093013009088,158.38817584605135,144.67846635230964,171.90729142470087,34.71810100894164,329.3559095399762,111.32040730938705,0.013437289314656188,0.016860367079077232,0.015164521981091,0.008302775755276898,0.0097134386173199,0.011149628806189754,0.011520342408406608,0.003860728341601233,0.005621463688835511,0.0034918644895121954,0.0006693343260724473,0.006195416451810222,0.0017783641825019757,0.004578171149492372,0.0022451471301497016,0.0005050342389879942,0.007457556908749427,0.00684374137071989,0.00463038855243023,0.006849186990364226,0.008370558976226796,0.006149706472856649,0.004907165413827204,0.00661538284739103,0.004062913250058407,0.003868355713155192,0.0021622119708154686,0.004817354842655887,0.0025583209564690023,0.018196805191214634,0.03106446888544306,0.02100406531387655,0.003810380852560241,0.00332426355441548,0.0009581395652541776,0.0022048147448286547,0.0039258345134963474,0.0024798170882017255,0.0012841737262869529,0.002503752798757107,0.0010727743864450705,0.0026113740660973213,0.0037506509995598354,0.004688918811696602,0.006334202449576662,0.011379429561014407,0.013656670311585876,0.012114687405896109,0.002633887776515593,0.0034072972242827552,0.0031771627048715664,0.0027501016554324826,0.0030117456518454423,0.003653183690817188,0.0028812212511879496,0.0013521751292615255,0.0016174770700271455,0.002285299166058986,0.002467821404005363,0.002057837736835089,0.0023975097126866787,0.0005223952554134721,0.004003553123883372,0.0016273260827612205
sub-P003,Contrast3Size3,0,1279.2950251221364,1167.4972098036303,1086.3248957772134,662.4270863843341,568.546629927395,538.5148226774256,680.4116675393894,162.40198244007163,290.9908389882227,498.1664247290023,577.2582691045153,294.2966853158861,496.1614449155354,291.26684944354207,183.1891608354629,185.33832030787312,1068.4482214045586,985.5598919844475,935.2512048834677,942.8945800863058,1019.8490717342286,1060.436800984691,647.2718790517812,557.3330628556445,523.3053451122908,638.5602447450362,541.6100972920713,342.4467863855162,621.5138354693477,1852.9527865642103,3284.4641626156968,2263.2938789889668,262.15213748882314,155.95643633156138,344.1186616233865,437.9141978147545,197.29121298087085,102.18557677078783,158.54792370365232,908.1220883684126,533.3818724786837,196.87096398877551,255.0045527888291,892.835855761624,576.906990268457,1401.7810591451878,1415.9978092147046,1155.2140728983845,226.34517500866892,207.90297844169635,262.74496114829293,127.64860471589881,260.0151511726373,229.69150717411264,281.69286348549446,126.89386566077567,91.41940878447464,100.81361635339043,143.29871678902362,117.27141362084372,275.6448479159778,384.8503708798103,590.5373818191138,462.3662001544898,0.012633883795582805,0.011758836464640533,0.009643697323314585,0.00757741070916039,0.006387311760669664,0.006672155219340768,0.009015530884355277,0.001890925949587539,0.0036287595496352037,0.0063070465000923176,0.00764747983454608,0.0034639453413037227,0.005867491172648133,0.003681299548493507,0.002279467374903429,0.002415194435008116,0.01055163227069814,0.009926394254854922,0.008302561762343277,0.010785639107471481,0.011457448918179229,0.013138726435222469,0.008576424971178475,0.00648930225655179,0.006525804300417263,0.008084505411837334,0.0071752151834099335,0.004030684032581959,0.0073498797229516405,0.02341932928374954,0.040869388060828134,0.029493602684225247,0.0025889256010209498,0.001570767120496506,0.003054865288368235,0.00500923920597305,0.002216459334409257,0.0012660710544655904,0.002100777765863242,0.01057371096392327,0.006651462190662525,0.002492488981108404,0.0033782836548971627,0.010508900566769156,0.006822369427385519,0.01771700414920784,0.017619605845231902,0.015053911114941282,0.002235308183487514,0.002093963997069239,0.002332481643741904,0.0014601545200439553,0.002921128620970588,0.00284585924823838,0.0037324620252913734,0.001477487527037912,0.001140032634024239,0.0012763529106346128,0.0018984120377528533,0.001380313768889383,0.0032597125965889324,0.004864094555436255,0.007348200566989937,0.006025220643491151
